transaction_id,date,product_id,customer_id,quantity,unit_price
33329,2024-07-07 09:47:04.445048,38,878,4,887.0731821301199
9119,2024-07-07 09:47:04.445048,77,551,5,628.6413902812453
17446,2024-07-07 09:47:04.445048,59,817,10,791.5419197979226
15507,2024-07-07 09:47:04.445048,29,489,9,720.3359763082059
16174,2024-07-07 09:47:04.445048,73,477,1,22.377315666883604
2031,2024-07-07 09:47:04.445048,7,998,2,76.73352610473565
35111,2024-07-07 09:47:04.445048,27,944,8,57.421596145644315
8299,2024-07-07 09:47:04.445048,33,357,6,115.3178326589468
18900,2024-07-07 09:47:04.445048,69,129,6,605.9872010665612
27998,2024-07-07 09:47:04.445048,90,820,2,969.5023926467535
2041,2024-07-07 09:47:04.445048,86,420,9,504.513045797644
46672,2024-07-07 09:47:04.445048,39,774,5,281.1255344275302
9933,2024-07-07 09:47:04.445048,34,470,8,172.82842387352702
18146,2024-07-07 09:47:04.445048,17,525,2,613.5320052441274
17916,2024-07-07 09:47:04.445048,59,206,2,52.02256196353276
19008,2024-07-07 09:47:04.445048,6,76,8,171.7407063643104
19,2024-07-07 09:47:04.445048,83,910,3,485.5076544093319
33747,2024-07-07 09:47:04.445048,36,119,6,802.073002955338
28928,2024-07-07 09:47:04.445048,11,934,9,507.5685431644433
43621,2024-07-07 09:47:04.445048,89,153,5,74.6569744962312
34757,2024-07-07 09:47:04.445048,8,632,3,750.9403916811642
19875,2024-07-07 09:47:04.445048,53,205,2,551.8485341305525
34731,2024-07-07 09:47:04.445048,19,709,8,697.6817870935216
27682,2024-07-07 09:47:04.445048,50,187,6,111.57015142264592
39835,2024-07-07 09:47:04.445048,56,756,3,466.561593066977
38111,2024-07-07 09:47:04.445048,83,382,2,484.82535888082333
21488,2024-07-07 09:47:04.445048,40,232,8,333.75128519162854
38110,2024-07-07 09:47:04.445048,93,854,8,402.0302797474532
48175,2024-07-07 09:47:04.445048,81,18,9,202.7011020130124
46994,2024-07-07 09:47:04.445048,16,170,4,976.4341196827611
27735,2024-07-07 09:47:04.445048,92,498,4,417.1989948305286
20057,2024-07-07 09:47:04.445048,5,380,3,198.12280013330974
34632,2024-07-07 09:47:04.445048,28,603,3,129.33950018684826
49917,2024-07-07 09:47:04.445048,98,107,5,709.0632675763246
1975,2024-07-07 09:47:04.445048,88,396,7,955.8268170536028
49462,2024-07-07 09:47:04.445048,26,470,6,251.94504015754632
28853,2024-07-07 09:47:04.445048,42,917,10,880.0524600251763
6339,2024-07-07 09:47:04.445048,11,616,5,566.3349536851192
38502,2024-07-07 09:47:04.445048,78,593,3,51.0040628412663
23118,2024-07-07 09:47:04.445048,28,733,5,731.5592433351228
15924,2024-07-07 09:47:04.445048,53,453,3,837.0085116831771
14577,2024-07-07 09:47:04.445048,100,809,4,57.47103785060871
13152,2024-07-07 09:47:04.445048,11,123,2,889.9012476540831
10731,2024-07-07 09:47:04.445048,17,968,7,480.56348391289276
47227,2024-07-07 09:47:04.445048,77,437,2,689.5140174334042
26937,2024-07-07 09:47:04.445048,84,623,1,572.0009730740385
28764,2024-07-07 09:47:04.445048,96,70,7,490.1255096530061
41435,2024-07-07 09:47:04.445048,98,747,7,647.6665583515432
9713,2024-07-08 09:47:04.445048,44,651,6,357.7242947972959
27703,2024-07-08 09:47:04.445048,56,201,9,136.81555026050722
48797,2024-07-08 09:47:04.445048,93,333,1,107.60651611758942
28054,2024-07-08 09:47:04.445048,92,846,4,868.1173702821103
39301,2024-07-08 09:47:04.445048,57,852,7,673.8610056661995
25805,2024-07-08 09:47:04.445048,18,899,4,473.46472241666436
43450,2024-07-08 09:47:04.445048,34,231,3,965.2307457123318
20561,2024-07-08 09:47:04.445048,81,210,2,909.6457266995671
14179,2024-07-08 09:47:04.445048,68,64,4,675.746414764306
30452,2024-07-08 09:47:04.445048,87,707,10,503.6312679863693
9248,2024-07-08 09:47:04.445048,92,828,5,64.0742955801553
1152,2024-07-08 09:47:04.445048,82,334,1,167.05119459296995
19015,2024-07-08 09:47:04.445048,77,583,1,537.5390179968197
14,2024-07-08 09:47:04.445048,5,880,7,549.0982538810227
49858,2024-07-08 09:47:04.445048,58,681,8,379.8556413834472
39394,2024-07-08 09:47:04.445048,39,640,6,350.9131310397382
3807,2024-07-08 09:47:04.445048,86,803,9,394.66251911726835
39609,2024-07-08 09:47:04.445048,4,919,5,220.03020312458196
69,2024-07-08 09:47:04.445048,46,222,9,344.7929549097588
34193,2024-07-08 09:47:04.445048,65,329,10,823.4795695405508
42938,2024-07-08 09:47:04.445048,98,78,7,673.0811767722183
34585,2024-07-08 09:47:04.445048,98,305,9,74.34039747560462
8878,2024-07-08 09:47:04.445048,99,20,10,386.34105383086086
6086,2024-07-08 09:47:04.445048,92,374,7,496.39564040044206
4558,2024-07-08 09:47:04.445048,1,829,10,204.14735894210318
37714,2024-07-08 09:47:04.445048,91,8,10,880.8118001259062
13282,2024-07-08 09:47:04.445048,39,675,9,113.57862347023061
44869,2024-07-08 09:47:04.445048,39,865,7,811.0812772514312
34500,2024-07-08 09:47:04.445048,26,453,4,862.3723017213877
18721,2024-07-08 09:47:04.445048,74,347,7,691.8760402423486
29354,2024-07-08 09:47:04.445048,4,455,8,572.4536356931699
11118,2024-07-08 09:47:04.445048,85,803,6,846.8448226045205
26647,2024-07-08 09:47:04.445048,74,549,10,563.6089940601674
20038,2024-07-08 09:47:04.445048,98,251,9,476.2089304233326
39910,2024-07-08 09:47:04.445048,72,626,5,245.73494287049544
29239,2024-07-08 09:47:04.445048,26,67,4,180.7524921226658
3001,2024-07-08 09:47:04.445048,89,705,8,92.14813576348016
26792,2024-07-08 09:47:04.445048,9,105,4,234.71862583653254
28671,2024-07-08 09:47:04.445048,73,187,1,157.16020026677745
19611,2024-07-08 09:47:04.445048,25,667,5,253.96756689049997
14331,2024-07-08 09:47:04.445048,89,852,7,767.8057092613834
6453,2024-07-08 09:47:04.445048,78,170,3,14.461383920031968
6441,2024-07-08 09:47:04.445048,86,411,10,138.00010047921293
25931,2024-07-08 09:47:04.445048,33,176,6,656.1618511483721
28267,2024-07-08 09:47:04.445048,58,200,3,618.058819113339
5899,2024-07-08 09:47:04.445048,72,837,7,424.9968759679566
45323,2024-07-08 09:47:04.445048,39,362,10,106.70823220173759
34143,2024-07-08 09:47:04.445048,59,558,1,92.71079711736536
16258,2024-07-08 09:47:04.445048,79,384,2,547.0549047537554
27230,2024-07-08 09:47:04.445048,12,59,2,986.8882722110008
15979,2024-07-08 09:47:04.445048,20,699,3,444.1668470073436
3073,2024-07-08 09:47:04.445048,28,52,2,21.933921549700365
47261,2024-07-08 09:47:04.445048,66,509,2,686.4665942435926
11536,2024-07-08 09:47:04.445048,70,409,2,391.36552100853754
11079,2024-07-08 09:47:04.445048,84,485,9,34.28285757970718
34446,2024-07-08 09:47:04.445048,98,178,3,102.97689901281467
11581,2024-07-08 09:47:04.445048,1,971,5,603.3506538977433
26218,2024-07-08 09:47:04.445048,50,647,5,542.7806527145924
29649,2024-07-08 09:47:04.445048,57,98,4,874.6323964849914
38557,2024-07-08 09:47:04.445048,16,233,10,728.0541781719849
19207,2024-07-08 09:47:04.445048,13,109,2,292.6135177757731
34712,2024-07-08 09:47:04.445048,6,261,3,709.2987997091448
45118,2024-07-08 09:47:04.445048,59,606,9,69.10863400965448
8403,2024-07-08 09:47:04.445048,38,779,2,737.6885199507911
13893,2024-07-08 09:47:04.445048,58,829,10,220.10917313916232
44185,2024-07-08 09:47:04.445048,58,123,3,204.937059087907
17159,2024-07-08 09:47:04.445048,79,565,8,408.8869929935592
36615,2024-07-08 09:47:04.445048,77,578,5,859.0358186053666
1635,2024-07-08 09:47:04.445048,81,184,8,570.4399003213703
23768,2024-07-08 09:47:04.445048,70,854,5,516.3059553265201
5361,2024-07-08 09:47:04.445048,37,58,4,344.14145228947064
46227,2024-07-08 09:47:04.445048,72,821,7,216.86153128954425
18087,2024-07-08 09:47:04.445048,31,38,3,569.6107151682762
44104,2024-07-08 09:47:04.445048,66,257,3,397.22904459113073
5203,2024-07-08 09:47:04.445048,97,81,3,566.1952620376749
16893,2024-07-08 09:47:04.445048,90,729,2,500.6007936768473
36190,2024-07-08 09:47:04.445048,59,924,6,127.42798977726463
40325,2024-07-08 09:47:04.445048,43,908,4,941.1547625171385
22085,2024-07-08 09:47:04.445048,83,190,9,774.9031393217949
40318,2024-07-08 09:47:04.445048,65,472,4,65.20948953974825
36371,2024-07-08 09:47:04.445048,95,150,1,884.5036483075389
35173,2024-07-08 09:47:04.445048,71,304,8,644.1781514357995
33192,2024-07-08 09:47:04.445048,15,637,9,541.2999649412103
24186,2024-07-08 09:47:04.445048,45,430,6,213.09071309333115
970,2024-07-08 09:47:04.445048,44,359,6,397.55479590127476
15639,2024-07-08 09:47:04.445048,91,793,5,479.2295334810321
8495,2024-07-08 09:47:04.445048,67,632,1,51.764844557438664
4183,2024-07-08 09:47:04.445048,41,235,5,465.0445446120315
13932,2024-07-08 09:47:04.445048,20,364,8,546.867350969127
18280,2024-07-08 09:47:04.445048,52,314,8,134.61426110407916
31654,2024-07-08 09:47:04.445048,26,216,1,687.1082256120583
42049,2024-07-08 09:47:04.445048,42,178,8,676.0030673116923
47887,2024-07-08 09:47:04.445048,47,419,2,250.5521137598986
1568,2024-07-08 09:47:04.445048,31,567,1,648.768283533284
24984,2024-07-08 09:47:04.445048,1,960,2,161.8984011416002
2504,2024-07-08 09:47:04.445048,74,145,6,310.065890998037
41967,2024-07-08 09:47:04.445048,43,226,3,204.50272400771487
44149,2024-07-08 09:47:04.445048,1,174,6,350.48866721136864
8360,2024-07-08 09:47:04.445048,69,395,7,195.7173098856477
9656,2024-07-08 09:47:04.445048,94,176,8,766.6902578054355
24676,2024-07-08 09:47:04.445048,26,906,6,441.3732827415627
40398,2024-07-08 09:47:04.445048,63,996,4,708.6670395925017
5393,2024-07-08 09:47:04.445048,49,152,7,255.03366208733513
21730,2024-07-08 09:47:04.445048,60,551,5,366.8453314813297
15558,2024-07-08 09:47:04.445048,22,265,4,238.75596783195442
25205,2024-07-08 09:47:04.445048,47,330,4,703.7412849330506
18001,2024-07-08 09:47:04.445048,97,36,6,379.4509200587228
35137,2024-07-08 09:47:04.445048,98,137,1,951.332023146185
1583,2024-07-08 09:47:04.445048,15,660,3,940.6809424296563
10976,2024-07-08 09:47:04.445048,44,773,10,62.76141908775649
14120,2024-07-08 09:47:04.445048,86,246,2,856.0053442958445
17578,2024-07-08 09:47:04.445048,12,676,7,605.887565616138
34978,2024-07-08 09:47:04.445048,98,583,8,685.0451339811458
7617,2024-07-08 09:47:04.445048,1,799,3,747.2932479741297
2290,2024-07-08 09:47:04.445048,69,908,9,335.43500818198385
44310,2024-07-08 09:47:04.445048,78,680,5,448.9938891485694
2817,2024-07-08 09:47:04.445048,86,442,4,71.79361450538738
18468,2024-07-08 09:47:04.445048,44,683,3,249.0516834828714
36975,2024-07-08 09:47:04.445048,26,954,9,66.91721610504896
41297,2024-07-08 09:47:04.445048,10,122,5,875.4418391344404
18193,2024-07-08 09:47:04.445048,29,271,7,935.4985352228189
33953,2024-07-08 09:47:04.445048,53,906,9,515.1214051078146
1824,2024-07-08 09:47:04.445048,90,667,1,801.9108843082847
22987,2024-07-08 09:47:04.445048,12,605,10,473.8793149932114
20748,2024-07-08 09:47:04.445048,55,600,8,649.1039060952506
33976,2024-07-08 09:47:04.445048,21,338,10,75.5446901979554
748,2024-07-08 09:47:04.445048,2,980,8,877.6628707945135
30794,2024-07-08 09:47:04.445048,67,834,6,598.6124530229205
47940,2024-07-08 09:47:04.445048,52,65,5,527.8355774552556
33649,2024-07-08 09:47:04.445048,21,913,2,457.73981826334636
17969,2024-07-08 09:47:04.445048,69,872,10,817.2409383887008
25378,2024-07-08 09:47:04.445048,77,695,10,341.10110672812607
35058,2024-07-08 09:47:04.445048,19,367,1,976.8886941147603
46826,2024-07-08 09:47:04.445048,60,675,6,130.95202667791406
34013,2024-07-08 09:47:04.445048,7,278,8,582.4334712857653
32392,2024-07-08 09:47:04.445048,41,317,8,429.09344547431374
9600,2024-07-08 09:47:04.445048,80,334,6,133.39022587808327
30887,2024-07-08 09:47:04.445048,86,967,8,549.5523314648599
35911,2024-07-08 09:47:04.445048,13,929,4,391.6616585632139
47523,2024-07-08 09:47:04.445048,78,558,2,330.71654981080616
48030,2024-07-09 09:47:04.445048,35,34,10,495.1538819531702
35877,2024-07-09 09:47:04.445048,61,569,9,241.94033811722323
28869,2024-07-09 09:47:04.445048,52,633,1,239.83153914536408
42860,2024-07-09 09:47:04.445048,61,205,3,255.5982604302923
42858,2024-07-09 09:47:04.445048,23,991,3,936.9768291600707
41700,2024-07-09 09:47:04.445048,70,814,7,222.6261045431862
38471,2024-07-09 09:47:04.445048,11,63,5,926.8664191361105
17299,2024-07-09 09:47:04.445048,27,448,2,346.079532204174
35952,2024-07-09 09:47:04.445048,34,176,2,457.1068126524778
26839,2024-07-09 09:47:04.445048,81,248,5,551.1454509162713
24107,2024-07-09 09:47:04.445048,21,960,4,225.02067533833466
7643,2024-07-09 09:47:04.445048,22,800,2,211.4218782300841
39755,2024-07-09 09:47:04.445048,45,411,3,131.47474711469502
35931,2024-07-09 09:47:04.445048,41,858,6,243.13269641439592
6849,2024-07-09 09:47:04.445048,88,159,3,351.8935106779913
28706,2024-07-09 09:47:04.445048,9,693,6,64.28880603929473
28745,2024-07-09 09:47:04.445048,97,284,7,671.6623267379414
5264,2024-07-09 09:47:04.445048,53,477,5,150.83825169274746
4193,2024-07-09 09:47:04.445048,7,180,8,368.22192140869504
2731,2024-07-09 09:47:04.445048,80,645,6,920.5301680197299
23354,2024-07-09 09:47:04.445048,36,368,6,555.3039236551712
22962,2024-07-09 09:47:04.445048,70,603,6,842.8593572898524
9399,2024-07-09 09:47:04.445048,96,989,7,342.7783749351422
41406,2024-07-09 09:47:04.445048,64,361,8,515.9462456476692
39200,2024-07-09 09:47:04.445048,29,954,4,381.5152382920502
41405,2024-07-09 09:47:04.445048,31,709,8,40.33324388700695
45089,2024-07-09 09:47:04.445048,42,109,10,156.35660414247235
2015,2024-07-09 09:47:04.445048,69,974,8,152.257256608391
7903,2024-07-09 09:47:04.445048,56,123,2,960.2918682601583
34662,2024-07-09 09:47:04.445048,27,903,1,516.6557481054909
46858,2024-07-09 09:47:04.445048,69,441,4,470.1242119133466
47419,2024-07-09 09:47:04.445048,36,762,9,446.7106308052282
17885,2024-07-09 09:47:04.445048,18,871,5,573.3765279280202
41310,2024-07-09 09:47:04.445048,33,698,3,931.5373103167705
44331,2024-07-09 09:47:04.445048,64,672,4,148.0002418614604
14854,2024-07-09 09:47:04.445048,28,791,10,901.6889360842407
3,2024-07-09 09:47:04.445048,24,205,3,898.9001972569691
47506,2024-07-09 09:47:04.445048,67,361,2,472.016218467538
7692,2024-07-09 09:47:04.445048,24,836,2,553.9736065467554
41267,2024-07-09 09:47:04.445048,18,229,7,124.66549435976667
35236,2024-07-09 09:47:04.445048,86,444,6,478.1159687646446
34246,2024-07-09 09:47:04.445048,58,230,3,810.6558290653865
10675,2024-07-09 09:47:04.445048,69,805,2,488.04900317414933
39724,2024-07-09 09:47:04.445048,27,705,5,255.28292600459372
41630,2024-07-09 09:47:04.445048,33,59,1,506.65373429036464
39703,2024-07-09 09:47:04.445048,51,116,1,689.3801797818794
44382,2024-07-09 09:47:04.445048,9,353,8,167.9254358852884
19517,2024-07-09 09:47:04.445048,58,584,4,813.661360310326
15554,2024-07-09 09:47:04.445048,92,826,3,639.4785069150817
10764,2024-07-09 09:47:04.445048,50,978,8,329.4062244453624
12808,2024-07-09 09:47:04.445048,40,236,2,900.5951197950988
10564,2024-07-09 09:47:04.445048,10,849,3,790.9868442624386
16449,2024-07-09 09:47:04.445048,66,340,4,405.8551142756581
2520,2024-07-09 09:47:04.445048,20,92,4,275.48403765090796
41559,2024-07-09 09:47:04.445048,36,933,2,488.9260270456235
18876,2024-07-09 09:47:04.445048,28,989,6,868.6675091931191
4336,2024-07-09 09:47:04.445048,46,366,6,171.90653300973278
33403,2024-07-09 09:47:04.445048,72,382,4,959.3557191838655
15286,2024-07-09 09:47:04.445048,99,428,3,922.9247388148784
4209,2024-07-09 09:47:04.445048,91,795,6,136.34272231141662
45413,2024-07-09 09:47:04.445048,94,84,4,331.57414862204007
30884,2024-07-09 09:47:04.445048,100,366,10,624.6183721040369
29041,2024-07-09 09:47:04.445048,93,401,7,296.2961097470132
31258,2024-07-09 09:47:04.445048,95,457,2,939.9429436017978
22873,2024-07-09 09:47:04.445048,26,765,9,389.74349596262203
48999,2024-07-09 09:47:04.445048,98,764,9,90.38272976585091
25025,2024-07-09 09:47:04.445048,16,739,5,488.7092346279557
25943,2024-07-09 09:47:04.445048,71,933,4,488.1771077845894
32168,2024-07-09 09:47:04.445048,91,341,6,371.88768410744086
18358,2024-07-09 09:47:04.445048,60,457,9,854.5957104463208
46247,2024-07-09 09:47:04.445048,100,444,9,142.95489105028338
24977,2024-07-09 09:47:04.445048,56,206,6,200.4541527362559
36577,2024-07-09 09:47:04.445048,86,579,6,910.1241319716773
42154,2024-07-09 09:47:04.445048,51,181,1,226.05536642265807
36464,2024-07-09 09:47:04.445048,79,994,1,722.647961693078
2863,2024-07-09 09:47:04.445048,88,478,3,792.6817668005683
24860,2024-07-09 09:47:04.445048,39,427,8,388.68909647669244
7459,2024-07-09 09:47:04.445048,59,880,8,280.81516028537436
46225,2024-07-09 09:47:04.445048,31,881,3,426.9529581950526
48406,2024-07-09 09:47:04.445048,15,390,6,631.7232508830576
40320,2024-07-09 09:47:04.445048,19,157,6,553.0276032696597
42508,2024-07-09 09:47:04.445048,69,934,2,59.55878965381628
30498,2024-07-09 09:47:04.445048,59,935,9,127.54292099426607
5755,2024-07-09 09:47:04.445048,87,991,6,564.8427900325528
40184,2024-07-09 09:47:04.445048,14,814,3,121.98515174132888
30777,2024-07-09 09:47:04.445048,10,475,1,744.6228294839466
30408,2024-07-09 09:47:04.445048,2,817,8,344.4338806700596
30406,2024-07-09 09:47:04.445048,30,633,1,453.7169675762182
40260,2024-07-09 09:47:04.445048,87,384,8,522.8836030130376
30383,2024-07-09 09:47:04.445048,45,903,3,168.66450094551942
30910,2024-07-09 09:47:04.445048,30,641,3,792.3171613708544
1102,2024-07-09 09:47:04.445048,78,630,7,347.5379539230299
14091,2024-07-09 09:47:04.445048,78,864,5,422.15396240395256
30296,2024-07-09 09:47:04.445048,36,648,6,657.6397989951583
30291,2024-07-09 09:47:04.445048,25,872,5,928.9752181079696
44815,2024-07-09 09:47:04.445048,73,141,7,883.1334759720409
5595,2024-07-09 09:47:04.445048,43,631,9,209.45103806946807
8691,2024-07-09 09:47:04.445048,63,261,7,873.0033575464744
34056,2024-07-09 09:47:04.445048,27,873,5,220.1329917400069
30061,2024-07-09 09:47:04.445048,53,906,10,359.46153689475676
17234,2024-07-09 09:47:04.445048,22,309,1,902.5363973533056
29208,2024-07-09 09:47:04.445048,63,551,3,196.99532825437478
14425,2024-07-09 09:47:04.445048,90,733,10,773.1408866080606
11131,2024-07-09 09:47:04.445048,32,451,2,676.5105935330567
17215,2024-07-09 09:47:04.445048,47,725,4,743.1151367610753
15198,2024-07-09 09:47:04.445048,11,519,10,972.9545162921162
36182,2024-07-09 09:47:04.445048,28,880,4,717.9080911067963
42750,2024-07-09 09:47:04.445048,70,559,5,27.227156818910384
29227,2024-07-09 09:47:04.445048,89,945,8,46.797599613827515
5288,2024-07-09 09:47:04.445048,25,215,5,966.0664299307632
3579,2024-07-09 09:47:04.445048,21,149,3,367.09854251714387
38001,2024-07-09 09:47:04.445048,29,32,8,477.16011128674586
45733,2024-07-09 09:47:04.445048,28,235,3,323.0207023249665
14395,2024-07-09 09:47:04.445048,93,64,3,108.32722942825983
45634,2024-07-09 09:47:04.445048,12,978,2,544.7205119926631
11145,2024-07-09 09:47:04.445048,33,785,4,930.0690343971115
42779,2024-07-09 09:47:04.445048,87,190,10,263.55060047837793
29273,2024-07-09 09:47:04.445048,14,626,4,302.0903798192243
31799,2024-07-09 09:47:04.445048,51,411,1,300.9670009276732
30299,2024-07-10 09:47:04.445048,12,748,7,422.1828114257177
28017,2024-07-10 09:47:04.445048,30,733,10,141.7441137505689
42457,2024-07-10 09:47:04.445048,17,172,7,258.1672927524416
20702,2024-07-10 09:47:04.445048,50,123,4,552.2698514866187
25610,2024-07-10 09:47:04.445048,14,18,2,915.8525042884112
3248,2024-07-10 09:47:04.445048,62,212,4,112.18334882444917
42474,2024-07-10 09:47:04.445048,54,13,5,591.4120423821364
20527,2024-07-10 09:47:04.445048,58,894,10,667.2076143474451
25408,2024-07-10 09:47:04.445048,70,188,6,194.01895728381365
9016,2024-07-10 09:47:04.445048,65,135,5,838.2960747784184
25570,2024-07-10 09:47:04.445048,57,785,4,830.2885996869504
40537,2024-07-10 09:47:04.445048,5,108,3,158.4575046355864
3853,2024-07-10 09:47:04.445048,7,812,4,331.04121840059304
25167,2024-07-10 09:47:04.445048,16,935,8,344.6657306876732
2819,2024-07-10 09:47:04.445048,58,547,7,162.64814884807458
2115,2024-07-10 09:47:04.445048,27,616,7,40.529235106693314
27428,2024-07-10 09:47:04.445048,48,270,1,945.3247344776474
5548,2024-07-10 09:47:04.445048,36,144,1,422.50743879429075
9034,2024-07-10 09:47:04.445048,62,753,4,55.02925756962194
16874,2024-07-10 09:47:04.445048,57,430,10,627.032518188286
18459,2024-07-10 09:47:04.445048,42,999,2,203.6594064111339
32165,2024-07-10 09:47:04.445048,14,720,3,751.0500101761702
20613,2024-07-10 09:47:04.445048,34,851,4,25.989863871816443
7603,2024-07-10 09:47:04.445048,42,167,2,797.0585617766567
33715,2024-07-10 09:47:04.445048,67,944,10,425.261852830668
39369,2024-07-10 09:47:04.445048,10,143,3,444.57226266426966
9910,2024-07-10 09:47:04.445048,24,642,5,668.9192859271939
42396,2024-07-10 09:47:04.445048,67,628,8,672.6082332973419
22225,2024-07-10 09:47:04.445048,41,767,2,621.8384802911175
33881,2024-07-10 09:47:04.445048,77,428,4,511.91768585369255
2808,2024-07-10 09:47:04.445048,12,900,5,918.1642446403706
37177,2024-07-10 09:47:04.445048,71,753,3,888.1214572578849
20808,2024-07-10 09:47:04.445048,58,103,3,523.0140395430979
27871,2024-07-10 09:47:04.445048,11,451,8,376.80384017640307
34339,2024-07-10 09:47:04.445048,24,103,7,61.56115371303076
3502,2024-07-10 09:47:04.445048,2,53,5,389.53316790166065
36834,2024-07-10 09:47:04.445048,45,318,7,595.6420353665728
20635,2024-07-10 09:47:04.445048,10,447,3,750.223685965257
30928,2024-07-10 09:47:04.445048,1,819,10,154.2668604230982
22963,2024-07-10 09:47:04.445048,58,850,7,215.33615448677588
34345,2024-07-10 09:47:04.445048,51,861,6,570.2522402669672
42367,2024-07-10 09:47:04.445048,60,49,7,451.62553003599277
21637,2024-07-10 09:47:04.445048,23,423,5,285.80980504608436
35286,2024-07-10 09:47:04.445048,43,966,10,445.54614476998876
20360,2024-07-10 09:47:04.445048,47,318,4,226.22592712345295
37531,2024-07-10 09:47:04.445048,66,495,10,271.6442471447158
4654,2024-07-10 09:47:04.445048,47,928,9,856.9080439099388
2195,2024-07-10 09:47:04.445048,11,671,7,386.3164057948915
17306,2024-07-10 09:47:04.445048,92,908,2,419.1431187927157
31397,2024-07-10 09:47:04.445048,27,363,10,481.7371777693879
20324,2024-07-10 09:47:04.445048,27,178,9,836.2105898651614
37555,2024-07-10 09:47:04.445048,20,223,5,831.3805281085142
16994,2024-07-10 09:47:04.445048,70,809,2,432.5807244130417
4670,2024-07-10 09:47:04.445048,11,655,1,197.46197482928517
31484,2024-07-10 09:47:04.445048,71,617,5,37.59775159654899
28617,2024-07-10 09:47:04.445048,2,31,9,322.9156969932803
17819,2024-07-10 09:47:04.445048,95,715,9,732.5757617464687
28627,2024-07-10 09:47:04.445048,78,496,9,181.78148920790915
41683,2024-07-10 09:47:04.445048,46,321,1,306.9499327752795
4057,2024-07-10 09:47:04.445048,40,24,2,502.04114409468286
26263,2024-07-10 09:47:04.445048,1,634,4,39.84063159759901
32632,2024-07-10 09:47:04.445048,94,229,6,944.1442713192
24851,2024-07-10 09:47:04.445048,9,663,6,795.5928200215845
35857,2024-07-10 09:47:04.445048,35,830,9,252.52074397786828
24822,2024-07-10 09:47:04.445048,8,68,4,188.70687307080047
4052,2024-07-10 09:47:04.445048,32,436,8,484.2554991740756
3693,2024-07-10 09:47:04.445048,7,644,3,207.91891097453154
31691,2024-07-10 09:47:04.445048,12,584,6,678.559735054514
23939,2024-07-10 09:47:04.445048,18,98,2,559.8543272796431
8343,2024-07-10 09:47:04.445048,32,793,6,556.0670079796245
5048,2024-07-10 09:47:04.445048,48,767,7,564.940156053954
32937,2024-07-10 09:47:04.445048,1,749,5,39.60453896590953
7508,2024-07-10 09:47:04.445048,80,545,7,387.44768298840364
40784,2024-07-10 09:47:04.445048,81,199,5,575.1216507955626
35337,2024-07-10 09:47:04.445048,51,931,3,972.9770839642773
38282,2024-07-10 09:47:04.445048,49,468,7,799.2719301987455
29220,2024-07-10 09:47:04.445048,24,351,7,875.0478277780801
4330,2024-07-10 09:47:04.445048,8,406,4,18.76936421931331
28318,2024-07-10 09:47:04.445048,23,957,3,872.7262502331337
19306,2024-07-10 09:47:04.445048,7,171,1,566.1304564053884
33122,2024-07-10 09:47:04.445048,36,624,8,440.16520020606606
9371,2024-07-10 09:47:04.445048,62,754,8,353.99138963940754
23722,2024-07-10 09:47:04.445048,56,15,9,917.9675007806294
33421,2024-07-10 09:47:04.445048,55,244,7,320.4072127815796
4298,2024-07-10 09:47:04.445048,70,821,3,877.3595681300396
17421,2024-07-10 09:47:04.445048,97,420,9,136.03854181807324
26893,2024-07-10 09:47:04.445048,78,989,2,820.4514066998889
5004,2024-07-10 09:47:04.445048,81,669,8,90.42347793706917
17413,2024-07-10 09:47:04.445048,81,955,7,747.9512943852459
6283,2024-07-10 09:47:04.445048,46,902,3,305.04151733578954
38692,2024-07-10 09:47:04.445048,56,279,5,752.8895652647507
34445,2024-07-10 09:47:04.445048,90,926,4,570.1538683370966
35568,2024-07-10 09:47:04.445048,37,850,8,821.0809870510608
5016,2024-07-10 09:47:04.445048,6,842,7,525.5618725267468
27185,2024-07-10 09:47:04.445048,69,346,9,881.3829800617478
5914,2024-07-10 09:47:04.445048,99,69,5,978.3285169492386
16652,2024-07-10 09:47:04.445048,51,298,9,492.2236254935955
30501,2024-07-10 09:47:04.445048,30,705,8,184.21127587571334
50000,2024-07-10 09:47:04.445048,39,259,10,869.4111161964939
49502,2024-07-10 09:47:04.445048,49,992,9,345.69863595131466
43449,2024-07-10 09:47:04.445048,11,717,3,549.3875539414098
48509,2024-07-10 09:47:04.445048,35,428,4,371.49175596338983
46040,2024-07-10 09:47:04.445048,28,595,6,83.89158179366034
15633,2024-07-10 09:47:04.445048,64,47,4,61.85626950264261
47144,2024-07-10 09:47:04.445048,61,426,1,208.68621202752232
44577,2024-07-10 09:47:04.445048,32,895,9,605.8136929151945
12759,2024-07-10 09:47:04.445048,30,441,8,751.5418698255232
14984,2024-07-10 09:47:04.445048,26,405,4,246.3626611679678
15605,2024-07-10 09:47:04.445048,92,997,8,485.4457995255101
46348,2024-07-10 09:47:04.445048,16,293,4,352.1715089368011
10068,2024-07-10 09:47:04.445048,98,23,6,626.0094501176317
46474,2024-07-10 09:47:04.445048,76,854,9,452.85517915937544
49681,2024-07-10 09:47:04.445048,88,572,5,218.97591589198862
14668,2024-07-10 09:47:04.445048,25,290,2,533.4119525304219
43506,2024-07-10 09:47:04.445048,39,493,9,204.49556781503412
13690,2024-07-10 09:47:04.445048,46,245,3,122.90588918034618
44175,2024-07-10 09:47:04.445048,72,339,3,742.048978593009
